-0.5, 0.129, 0.315
-0.45, 0.13135761054939568, 0.315
-0.4, 0.13343893084112532, 0.315
-0.35, 0.1352602407376491, 0.315
-0.3, 0.13683698366464855, 0.315
-0.25, 0.1381838078520301, 0.315
-0.2, 0.13931460554892777, 0.315
-0.15, 0.14024255035066865, 0.315
-0.1, 0.14098013270761903, 0.315
-0.05, 0.14153919370205675, 0.315
0.0, 0.14193095718453322, 0.315
0.05, 0.1421660603430082, 0.315
0.1, 0.14225458278148742, 0.315
0.15, 0.14220607418206405, 0.315
0.2, 0.1420295806143168, 0.315
0.25, 0.14173366956209543, 0.315
0.3, 0.1413264537278413, 0.315
0.35, 0.14081561367386203, 0.315
0.4, 0.14020841935358447, 0.315
0.45, 0.1395117505962704, 0.315
0.5, 0.1387321165849536, 0.315
