-0.5, 0.096, 0.976
-0.45, 0.10531914124550071, 0.970549171429873
-0.4, 0.11366439675035331, 0.9655122024360576
-0.35, 0.12112461499827178, 0.9608471008504889
-0.3, 0.12778066383431624, 0.9565157496047632
-0.25, 0.1337061454546812, 0.9524835576143353
-0.2, 0.13896804739504368, 0.9487191419440973
-0.15, 0.14362733520320245, 0.9451940384830323
-0.1, 0.14773949203438397, 0.9418824385654844
-0.05, 0.15135500996497178, 0.9387609491799112
0.0, 0.15451983724415594, 0.9358083747335253
0.05, 0.15727578554760743, 0.9330055183489139
0.1, 0.15966090072986852, 0.9303350010112249
0.15, 0.16170980038177232, 0.9277810969358603
0.2, 0.16345398116184004, 0.9253295837044243
0.25, 0.1649220985943054, 0.922967605862815
0.3, 0.16614022181342464, 0.9206835507571378
0.35, 0.1671320654890991, 0.9184669355270559
0.4, 0.16791920099077368, 0.9163083042261214
0.45, 0.16852124861870418, 0.914199134219287
0.5, 0.16895605263469363, 0.9121317509646254
