-0.5, 0.265, 0.774
-0.45, 0.2443926383623489, 0.8046943473356435
-0.4, 0.22301696629363146, 0.8328589333095483
-0.35, 0.20094018367598793, 0.85840521535738
-0.3, 0.17823169446666765, 0.881252882271737
-0.25, 0.15496288859897886, 0.9013301065791278
-0.2, 0.1312069174680403, 0.9185737704309248
-0.15, 0.10703846401091562, 0.9329296639820552
-0.1, 0.08253350792846507, 0.9443526558200042
-0.05, 0.057769086762831025, 0.9528068348741008
0.0, 0.03282305377218879, 0.9582656232791983
0.05, 0.0077738331754809145, 0.9607118599437795
0.1, -0.017299826449604497, 0.9601378545022727
0.15, -0.04231909967243581, 0.9565454114853453
0.2, -0.06720533205121434, 0.9499458246486645
0.25, -0.09188028734484921, 0.9403598414859946
0.3, -0.1162663935996235, 0.9278175979580523
0.35, -0.14028698687420527, 0.912358523801124
0.4, -0.16386655233525474, 0.894031218537033
0.45, -0.18693096157025163, 0.8728932987550221
0.5, -0.20940770579753848, 0.8490112168352922
