-0.5, 0.161, 0.244, 0.466, 0.906
-0.45, 0.19240321080033598, 0.24792400263860054, 0.4583098578824668, 0.9006031223592564
-0.4, 0.2234214712478294, 0.2516063382147365, 0.45102252570232504, 0.8951150243016437
-0.35, 0.2540581573461907, 0.25506000784600114, 0.444112894410299, 0.8895453279187968
-0.3, 0.2843167891888915, 0.2582971896385704, 0.437557711915173, 0.8839031237549941
-0.25, 0.3142010159106036, 0.261329300690965, 0.4313354262350704, 0.8781969951886066
-0.2, 0.3437146015254328, 0.26416705373666416, 0.42542604343173535, 0.8724350418762924
-0.15, 0.3728614117364417, 0.2668205089505813, 0.4198109987810543, 0.8666249022582952
-0.1, 0.4016454013406325, 0.2692991213485648, 0.41447303989126055, 0.8607737752156543
-0.05, 0.43007060257108404, 0.27161178422978455, 0.4093961204867579, 0.8548884408301269
0.0, 0.45814111412272385, 0.273766869011741, 0.40456530382724415, 0.8489752803142061
0.05, 0.48586109079254525, 0.2757722617904393, 0.39996667480726744, 0.8430402951450817
0.1, 0.5132347340964454, 0.277635396954483, 0.39558725981512766, 0.8370891253432863
0.15, 0.540266283084956, 0.27936328806751365, 0.3914149537125923, 0.8311270670798679
0.2, 0.566960006123508, 0.2809625563209902, 0.38743845311841274, 0.8251590894671896
0.25, 0.5933201931030369, 0.2824394567391105, 0.38364719546902515, 0.8191898506657171
0.3, 0.6193511482597592, 0.2837999023481085, 0.38003130327482043, 0.8132237132862168
0.35, 0.6450571832822304, 0.2850494864727337, 0.37658153312243964, 0.8072647591784015
0.4, 0.670442611611267, 0.2861935033697151, 0.3732892288530175, 0.8013168034159368
0.45, 0.695511742184027, 0.2872369672545663, 0.37014627875939854, 0.7953834078961064
0.5, 0.7202688744158885, 0.28818462994926225, 0.36714507619336945, 0.7894678941602649
