-0.5, 0.415, 0.265, 1.23
-0.45, 0.4020522186581563, 0.25771496936092686, 1.2408182422277245
-0.4, 0.39007105886894433, 0.2506216151546579, 1.250765294875226
-0.35, 0.37895934439082796, 0.24371902531554082, 1.25991810720324
-0.3, 0.36863051702809546, 0.2370056794853073, 1.2683457338374704
-0.25, 0.35900745261400524, 0.23047954252205097, 1.2761101944698112
-0.2, 0.3500214096272987, 0.22413814656280287, 1.2832672380526937
-0.15, 0.3416110956843522, 0.21797866304000382, 1.2898670220721737
-0.1, 0.33372183855527937, 0.21199796572853444, 1.295954716500301
-0.05, 0.3263048500735683, 0.20619268592701395, 1.3015710407725687
0.0, 0.3193165724834926, 0.2005592606667979, 1.3067527413057896
0.05, 0.3127180979020526, 0.19509397469850115, 1.3115330162563723
0.1, 0.30647465287038883, 0.18979299712125353, 1.3159418932807845
0.15, 0.3005551404907532, 0.18465241312624503, 1.3200065656972981
0.2, 0.29493173383366, 0.17966825153983204, 1.323751691585847
0.25, 0.2895795148027122, 0.17483650861209335, 1.3271996600065525
0.3, 0.2844761533590057, 0.17015316850017428, 1.330370828002122
0.35, 0.2796016226099014, 0.1656142208622172, 1.333283731620189
0.4, 0.27493794570989605, 0.16121567587961974, 1.3359552738687488
0.45, 0.2704689710389512, 0.1569535770564124, 1.33840089215381
0.5, 0.2661801724131373, 0.15282401198230297, 1.340634707522432
