,k1,k2,k3,r,w,,RMSRE
"Searching in [0.0, 1.0]"
lotka_volterra_0,,,,,,,
True Value,0.539,0.672,0.582,0.536,0.439
Test Result,0.6597873762827651,0.5456730633952688,0.5703854450868145,0.5359998441379252,0.4572312813588869
Rel Error,0.2241,0.18799,0.01996,0.0,0.04153,,0.13242398644049824
,,,,,
lotka_volterra_1,,,,,,,
True Value,0.617,0.45,0.813,0.871,0.407
Test Result,0.44970864420659395,0.6171735468644166,0.812319619552921,0.8709999714561466,0.40764823046678955
Rel Error,0.27114,0.3715,0.00084,0.0,0.00159,,0.20568335291388995
,,,,,
"Searching in [0.0, 2.0]"
"Searching in [0.0, 3.0]"
