,a,b,x1,x2,,RMSRE
"Searching in [0.0, 1.0]"
harmonic_0,,,,,,
True Value,0.539,0.672,0.582,0.536
Test Result,0.5389999999988638,0.6720000000004441,0.5820000000029015,0.5359999999969111
Rel Error,0.0,0.0,0.0,0.0,,3.966986332750566e-12
,,,,
harmonic_1,,,,,,
True Value,0.439,0.617,0.45,0.813
Test Result,0.43900000000090905,0.6169999999928967,0.4499999999999947,0.8129999999968148
Rel Error,0.0,0.0,0.0,0.0,,6.168028562200026e-12
,,,,
"Searching in [0.0, 2.0]"
"Searching in [0.0, 3.0]"
