,a,b,x1,x2,,RMSRE
"Searching in [0.0, 1.0]"
vanderpol_0,,,,,,
True Value,0.539,0.672,0.582,0.536
Test Result,0.5389999999996147,0.6719999999820858,0.5819999999996543,0.5360000000017864
Rel Error,0.0,0.0,0.0,0.0,,1.3440831984585421e-11
,,,,
vanderpol_1,,,,,,
True Value,0.439,0.617,0.45,0.813
Test Result,0.4389999999980616,0.6169999999046858,0.44999999999490525,0.8130000000205386
Rel Error,0.0,0.0,0.0,0.0,,7.85015581503136e-11
,,,,
"Searching in [0.0, 2.0]"
"Searching in [0.0, 3.0]"
