,a12,a13,a21,a31,a01,x1,x2,x3,,RMSRE
"Searching in [0.0, 1.0]"
daisy_mamil3_0,,,,,,,,,,
True Value,0.539,0.672,0.582,0.536,0.439,0.617,0.45,0.813
Test Result,0.6773799053277325,0.5402374080996744,0.5819999265754071,0.5389999139075526,0.43701249891079436,0.6170001859860718,0.45000000053720335,0.8085847982176494
Rel Error,0.25673,0.19608,0.0,0.0056,0.00453,0.0,0.0,0.00543,,0.11425817536204104
,,,,,,,,
daisy_mamil3_1,,,,,,,,,,
True Value,0.871,0.407,0.733,0.523,0.554,0.84,0.157,0.17
Test Result,0.406742053622497,0.5230388116632324,0.7329999985151311,0.8709999972649676,0.5540479918973129,0.8400000087755503,0.15700000009523496,0.1702865590334361
Rel Error,0.53302,0.28511,0.0,0.66539,9e-05,0.0,0.0,0.00169,,0.31783308850806236
,,,,,,,,
"Searching in [0.0, 2.0]"
"Searching in [0.0, 3.0]"
