,a,b,nu,S,E,In,NN,,RMSRE
"Searching in [0.0, 1.0]"
seir_0,,,,,,,,,
True Value,0.539,0.672,0.582,0.536,0.439,0.617,0.45
Test Result,0.5555484251087962,0.5633888402904046,0.6735683014589569,0.55188425481996,0.4716251482223166,0.6170000006703094,0.44999999999968004
Rel Error,0.0307,0.16162,0.15733,0.02963,0.07432,0.0,0.0,,0.09119839318864845
,,,,,,,
seir_1,,,,,,,,,
True Value,0.813,0.871,0.407,0.733,0.523,0.554,0.84
Test Result,0.7006974263173575,0.4569420281081884,0.926355518414385,0.6458549506443348,0.3296793986957868,0.5539999455894108,0.8399999999992388
Rel Error,0.13813,0.47538,1.27606,0.11889,0.36964,0.0,0.0,,0.5377412040368628
,,,,,,,
"Searching in [0.0, 2.0]"
"Searching in [0.0, 3.0]"
